"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/02/2026","AirNow","340170008","3","4.4","ug/m3 LC","24","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"01/03/2026","AirNow","340170008","3","4.6","ug/m3 LC","26","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"01/04/2026","AirNow","340170008","3","6.3","ug/m3 LC","35","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"01/05/2026","AirNow","340170008","3","7.6","ug/m3 LC","42","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"01/06/2026","AirNow","340170008","3","18.7","ug/m3 LC","69","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"01/07/2026","AirNow","340170008","3","9","ug/m3 LC","50","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"01/08/2026","AirNow","340170008","3","5.8","ug/m3 LC","32","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"01/09/2026","AirNow","340170008","3","8.8","ug/m3 LC","49","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"01/10/2026","AirNow","340170008","3","5.5","ug/m3 LC","31","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"01/11/2026","AirNow","340170008","3","3.3","ug/m3 LC","18","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"01/12/2026","AirNow","340170008","3","4.8","ug/m3 LC","27","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"01/13/2026","AirNow","340170008","3","8.8","ug/m3 LC","49","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"01/14/2026","AirNow","340170008","3","12.3","ug/m3 LC","57","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"01/15/2026","AirNow","340170008","3","6","ug/m3 LC","33","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"01/16/2026","AirNow","340170008","3","4.7","ug/m3 LC","26","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"01/17/2026","AirNow","340170008","3","11.3","ug/m3 LC","55","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"01/18/2026","AirNow","340170008","3","19.6","ug/m3 LC","71","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"01/19/2026","AirNow","340170008","3","8.1","ug/m3 LC","45","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"01/20/2026","AirNow","340170008","3","3.3","ug/m3 LC","18","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"01/21/2026","AirNow","340170008","3","7.7","ug/m3 LC","43","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"01/22/2026","AirNow","340170008","3","8.9","ug/m3 LC","49","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"01/23/2026","AirNow","340170008","3","3.9","ug/m3 LC","22","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"01/24/2026","AirNow","340170008","3","0.7","ug/m3 LC","4","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"01/25/2026","AirNow","340170008","3","3.4","ug/m3 LC","19","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"01/26/2026","AirNow","340170008","3","4.6","ug/m3 LC","26","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"01/27/2026","AirNow","340170008","3","5","ug/m3 LC","28","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"01/28/2026","AirNow","340170008","3","8.4","ug/m3 LC","47","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"01/29/2026","AirNow","340170008","3","7.9","ug/m3 LC","44","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"01/30/2026","AirNow","340170008","3","1.8","ug/m3 LC","10","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"01/31/2026","AirNow","340170008","3","3.8","ug/m3 LC","21","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"02/01/2026","AirNow","340170008","3","2","ug/m3 LC","11","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"02/02/2026","AirNow","340170008","3","4.2","ug/m3 LC","23","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"02/03/2026","AirNow","340170008","3","9.9","ug/m3 LC","52","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"02/04/2026","AirNow","340170008","3","8.8","ug/m3 LC","49","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"02/05/2026","AirNow","340170008","3","8.2","ug/m3 LC","46","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"02/11/2026","AirNow","340170008","3","11.4","ug/m3 LC","55","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"02/12/2026","AirNow","340170008","3","3.9","ug/m3 LC","22","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"02/13/2026","AirNow","340170008","3","4.6","ug/m3 LC","26","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"02/14/2026","AirNow","340170008","3","12.5","ug/m3 LC","57","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"02/15/2026","AirNow","340170008","3","17","ug/m3 LC","66","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"02/16/2026","AirNow","340170008","3","6.7","ug/m3 LC","37","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"02/17/2026","AirNow","340170008","3","22.3","ug/m3 LC","76","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"02/18/2026","AirNow","340170008","3","25.9","ug/m3 LC","82","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"02/19/2026","AirNow","340170008","3","8.6","ug/m3 LC","48","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"02/20/2026","AirNow","340170008","3","6.8","ug/m3 LC","38","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"02/21/2026","AirNow","340170008","3","5.4","ug/m3 LC","30","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"02/22/2026","AirNow","340170008","3","6.4","ug/m3 LC","36","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"02/23/2026","AirNow","340170008","3","2.4","ug/m3 LC","13","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"02/24/2026","AirNow","340170008","3","3.3","ug/m3 LC","18","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"02/25/2026","AirNow","340170008","3","12.1","ug/m3 LC","57","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"02/26/2026","AirNow","340170008","3","14.7","ug/m3 LC","61","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"02/27/2026","AirNow","340170008","3","9.8","ug/m3 LC","52","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"02/28/2026","AirNow","340170008","3","16","ug/m3 LC","64","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"03/01/2026","AirNow","340170008","3","6.3","ug/m3 LC","35","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"03/02/2026","AirNow","340170008","3","5.4","ug/m3 LC","30","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"03/03/2026","AirNow","340170008","3","8.6","ug/m3 LC","48","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"03/04/2026","AirNow","340170008","3","12.6","ug/m3 LC","58","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"03/05/2026","AirNow","340170008","3","11.8","ug/m3 LC","56","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"03/06/2026","AirNow","340170008","3","5.9","ug/m3 LC","33","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"03/07/2026","AirNow","340170008","3","9.9","ug/m3 LC","52","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"03/08/2026","AirNow","340170008","3","9.3","ug/m3 LC","51","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"03/09/2026","AirNow","340170008","3","6.2","ug/m3 LC","34","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"03/10/2026","AirNow","340170008","3","9.7","ug/m3 LC","52","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"03/11/2026","AirNow","340170008","3","14.4","ug/m3 LC","61","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"03/12/2026","AirNow","340170008","3","6","ug/m3 LC","33","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"03/13/2026","AirNow","340170008","3","5.3","ug/m3 LC","29","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"03/14/2026","AirNow","340170008","3","5","ug/m3 LC","28","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"03/15/2026","AirNow","340170008","3","6.5","ug/m3 LC","36","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"03/16/2026","AirNow","340170008","3","5.9","ug/m3 LC","33","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"03/17/2026","AirNow","340170008","3","4.7","ug/m3 LC","26","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"03/18/2026","AirNow","340170008","3","4.5","ug/m3 LC","25","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"03/19/2026","AirNow","340170008","3","5.6","ug/m3 LC","31","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
"03/20/2026","AirNow","340170008","3","9.8","ug/m3 LC","52","Union City High School","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.770908","-74.036218"
